YYYY/MM/DD HH:MM:SS,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2021/07/09 07:35:58,1.8.1,ClosedEcon_PR1,5,4,1,16,Left,Left,880,109,70,15,nan,nan,0.12
2021/07/09 07:35:59,1.8.1,ClosedEcon_PR1,5,4,1,16,Left,Left,881,109,70,15,nan,nan,0.08
2021/07/09 07:36:01,1.8.1,ClosedEcon_PR1,5,4,1,16,Left,Left,882,109,70,15,nan,nan,0.21
2021/07/09 07:36:03,1.8.1,ClosedEcon_PR1,5,4,1,16,Left,Left,883,109,70,15,nan,nan,0.05
2021/07/09 07:36:05,1.8.1,ClosedEcon_PR1,5,4,1,16,Left,Left,884,109,70,15,nan,nan,0.25
2021/07/09 07:36:09,1.8.1,ClosedEcon_PR1,5,4,1,16,Left,Left,885,109,70,15,nan,nan,0.04
2021/07/09 07:36:11,1.8.1,ClosedEcon_PR1,5,3.99,1,16,Left,Left,886,109,70,15,nan,nan,0.03
2021/07/09 07:36:14,1.8.1,ClosedEcon_PR1,5,3.99,1,16,Left,Left,887,109,70,15,nan,nan,0.16
2021/07/09 07:36:15,1.8.1,ClosedEcon_PR1,5,4,1,16,Pellet,Left,887,109,71,16,0.39,691,nan
2021/07/09 07:37:12,1.8.1,ClosedEcon_PR1,5,4,1,17,Left,Left,888,109,71,16,nan,nan,0.2
2021/07/09 07:38:02,1.8.1,ClosedEcon_PR1,5,4,1,17,Right,Left,888,110,71,16,nan,nan,0.04
2021/07/09 07:38:26,1.8.1,ClosedEcon_PR1,5,4,1,17,Left,Left,889,110,71,16,nan,nan,0.03
2021/07/09 07:38:29,1.8.1,ClosedEcon_PR1,5,4,1,17,Left,Left,890,110,71,16,nan,nan,0.21
2021/07/09 07:38:51,1.8.1,ClosedEcon_PR1,5,4,1,17,Left,Left,891,110,71,16,nan,nan,0.41
2021/07/09 08:19:57,1.8.1,ClosedEcon_PR1,5,4,1,1,Left,Left,892,110,71,0,nan,nan,0.16
2021/07/09 08:19:58,1.8.1,ClosedEcon_PR1,5,4,1,1,Pellet,Left,892,110,72,1,0.19,2623,nan
2021/07/09 08:20:20,1.8.1,ClosedEcon_PR1,5,3.99,1,2,Left,Left,893,110,72,1,nan,nan,0.1
2021/07/09 08:20:21,1.8.1,ClosedEcon_PR1,5,4,1,2,Left,Left,894,110,72,1,nan,nan,0
2021/07/09 08:20:22,1.8.1,ClosedEcon_PR1,5,3.99,1,2,Pellet,Left,894,110,73,2,0.26,24,nan
2021/07/09 08:20:43,1.8.1,ClosedEcon_PR1,5,4,1,3,Left,Left,895,110,73,2,nan,nan,0.06
2021/07/09 08:20:44,1.8.1,ClosedEcon_PR1,5,4,1,3,Left,Left,896,110,73,2,nan,nan,0.08
2021/07/09 08:20:46,1.8.1,ClosedEcon_PR1,5,4,1,3,Left,Left,897,110,73,2,nan,nan,0.11
2021/07/09 08:20:47,1.8.1,ClosedEcon_PR1,5,4,1,3,Pellet,Left,897,110,74,3,0.46,25,nan
2021/07/09 08:21:14,1.8.1,ClosedEcon_PR1,5,4,1,4,Left,Left,898,110,74,3,nan,nan,0.06
2021/07/09 08:21:17,1.8.1,ClosedEcon_PR1,5,4,1,4,Left,Left,899,110,74,3,nan,nan,0.12
2021/07/09 08:21:20,1.8.1,ClosedEcon_PR1,5,3.99,1,4,Left,Left,900,110,74,3,nan,nan,0.2
2021/07/09 08:21:21,1.8.1,ClosedEcon_PR1,5,3.99,1,4,Left,Left,901,110,74,3,nan,nan,0.06
2021/07/09 08:21:22,1.8.1,ClosedEcon_PR1,5,4,1,4,Pellet,Left,901,110,75,4,0.26,35,nan
2021/07/09 08:21:50,1.8.1,ClosedEcon_PR1,5,4,1,5,Left,Left,902,110,75,4,nan,nan,0.11
2021/07/09 08:21:52,1.8.1,ClosedEcon_PR1,5,4,1,5,Left,Left,903,110,75,4,nan,nan,0.46
2021/07/09 08:21:55,1.8.1,ClosedEcon_PR1,5,3.98,1,5,Left,Left,904,110,75,4,nan,nan,0.13
2021/07/09 08:21:57,1.8.1,ClosedEcon_PR1,5,4,1,5,Left,Left,905,110,75,4,nan,nan,0.27
2021/07/09 08:21:59,1.8.1,ClosedEcon_PR1,5,4,1,5,Left,Left,906,110,75,4,nan,nan,0.16
2021/07/09 08:22:00,1.8.1,ClosedEcon_PR1,5,3.99,1,5,Pellet,Left,906,110,76,5,0.46,38,nan
2021/07/09 08:47:37,1.8.1,ClosedEcon_PR1,5,3.99,1,6,Left,Left,907,110,76,5,nan,nan,0.27
2021/07/09 08:47:39,1.8.1,ClosedEcon_PR1,5,3.99,1,6,Left,Left,908,110,76,5,nan,nan,0.04
2021/07/09 08:57:40,1.8.1,ClosedEcon_PR1,5,4,1,6,Left,Left,909,110,76,5,nan,nan,0.25
2021/07/09 08:57:42,1.8.1,ClosedEcon_PR1,5,3.99,1,6,Left,Left,910,110,76,5,nan,nan,0.15
2021/07/09 08:57:43,1.8.1,ClosedEcon_PR1,5,3.99,1,6,Left,Left,911,110,76,5,nan,nan,0.09
2021/07/09 08:57:45,1.8.1,ClosedEcon_PR1,5,4,1,6,Left,Left,912,110,76,5,nan,nan,0.19
2021/07/09 08:57:46,1.8.1,ClosedEcon_PR1,5,4,1,6,Pellet,Left,912,110,77,6,0.19,2146,nan
2021/07/09 08:58:10,1.8.1,ClosedEcon_PR1,5,4,1,7,Left,Left,913,110,77,6,nan,nan,0.14
2021/07/09 08:58:12,1.8.1,ClosedEcon_PR1,5,4,1,7,Left,Left,914,110,77,6,nan,nan,0.42
2021/07/09 08:58:13,1.8.1,ClosedEcon_PR1,5,4,1,7,Left,Left,915,110,77,6,nan,nan,0.2
2021/07/09 08:58:15,1.8.1,ClosedEcon_PR1,5,4,1,7,Left,Left,916,110,77,6,nan,nan,0.1
2021/07/09 08:58:16,1.8.1,ClosedEcon_PR1,5,3.99,1,7,Left,Left,917,110,77,6,nan,nan,0.04
2021/07/09 08:58:18,1.8.1,ClosedEcon_PR1,5,4,1,7,Left,Left,918,110,77,6,nan,nan,0.15
2021/07/09 08:58:19,1.8.1,ClosedEcon_PR1,5,4,1,7,Left,Left,919,110,77,6,nan,nan,0.18
2021/07/09 08:58:20,1.8.1,ClosedEcon_PR1,5,3.99,2,7,Pellet,Left,919,110,78,7,0.19,34,nan
2021/07/09 08:58:48,1.8.1,ClosedEcon_PR1,5,4,1,8,Left,Left,920,110,78,7,nan,nan,0.03
2021/07/09 08:58:50,1.8.1,ClosedEcon_PR1,5,3.99,1,8,Left,Left,921,110,78,7,nan,nan,0.03
2021/07/09 08:58:51,1.8.1,ClosedEcon_PR1,5,4,1,8,Left,Left,922,110,78,7,nan,nan,0.16
2021/07/09 08:58:52,1.8.1,ClosedEcon_PR1,5,3.99,1,8,Left,Left,923,110,78,7,nan,nan,0
2021/07/09 08:58:55,1.8.1,ClosedEcon_PR1,5,4,1,8,Left,Left,924,110,78,7,nan,nan,0.24
2021/07/09 08:58:56,1.8.1,ClosedEcon_PR1,5,3.99,1,8,Left,Left,925,110,78,7,nan,nan,0.01
2021/07/09 08:58:59,1.8.1,ClosedEcon_PR1,5,3.99,1,8,Left,Left,926,110,78,7,nan,nan,0.62
2021/07/09 08:59:00,1.8.1,ClosedEcon_PR1,5,3.99,1,8,Left,Left,927,110,78,7,nan,nan,0.15
2021/07/09 08:59:01,1.8.1,ClosedEcon_PR1,5,4,1,8,Pellet,Left,927,110,79,8,0.19,41,nan
2021/07/09 09:00:00,1.8.1,ClosedEcon_PR1,5,3.99,1,9,Left,Left,928,110,79,8,nan,nan,0.13
2021/07/09 09:22:25,1.8.1,ClosedEcon_PR1,5,3.99,1,9,Left,Left,929,110,79,8,nan,nan,0.04
2021/07/09 09:22:27,1.8.1,ClosedEcon_PR1,5,4,1,9,Left,Left,930,110,79,8,nan,nan,0.2
2021/07/09 09:22:29,1.8.1,ClosedEcon_PR1,5,3.99,1,9,Left,Left,931,110,79,8,nan,nan,0.21
2021/07/09 09:22:30,1.8.1,ClosedEcon_PR1,5,3.99,1,9,Left,Left,932,110,79,8,nan,nan,0.13
2021/07/09 09:39:14,1.8.1,ClosedEcon_PR1,5,3.99,1,9,Left,Left,933,110,79,8,nan,nan,0.15
2021/07/09 09:39:15,1.8.1,ClosedEcon_PR1,5,3.99,1,9,Left,Left,934,110,79,8,nan,nan,0.14
2021/07/09 09:39:18,1.8.1,ClosedEcon_PR1,5,3.99,1,9,Left,Left,935,110,79,8,nan,nan,0.19
2021/07/09 09:39:19,1.8.1,ClosedEcon_PR1,5,3.99,1,9,Left,Left,936,110,79,8,nan,nan,0.2
2021/07/09 09:39:20,1.8.1,ClosedEcon_PR1,5,3.99,1,9,Pellet,Left,936,110,80,9,0.19,2419,nan
2021/07/09 09:39:46,1.8.1,ClosedEcon_PR1,5,3.99,1,10,Left,Left,937,110,80,9,nan,nan,0.16
2021/07/09 09:39:48,1.8.1,ClosedEcon_PR1,5,3.99,1,10,Left,Left,938,110,80,9,nan,nan,0.01
2021/07/09 09:39:49,1.8.1,ClosedEcon_PR1,5,3.99,1,10,Left,Left,939,110,80,9,nan,nan,0.12
2021/07/09 09:39:52,1.8.1,ClosedEcon_PR1,5,4,1,10,Left,Left,940,110,80,9,nan,nan,0.11
2021/07/09 09:39:55,1.8.1,ClosedEcon_PR1,5,4,1,10,Left,Left,941,110,80,9,nan,nan,0.13
2021/07/09 09:39:58,1.8.1,ClosedEcon_PR1,5,4,1,10,Left,Left,942,110,80,9,nan,nan,0.4
2021/07/09 09:39:59,1.8.1,ClosedEcon_PR1,5,3.99,1,10,Left,Left,943,110,80,9,nan,nan,0.15
2021/07/09 09:40:03,1.8.1,ClosedEcon_PR1,5,4,1,10,Left,Left,944,110,80,9,nan,nan,0.19
2021/07/09 09:40:06,1.8.1,ClosedEcon_PR1,5,3.99,1,10,Left,Left,945,110,80,9,nan,nan,0.2
2021/07/09 09:40:08,1.8.1,ClosedEcon_PR1,5,3.99,1,10,Left,Left,946,110,80,9,nan,nan,0.34
2021/07/09 09:40:09,1.8.1,ClosedEcon_PR1,5,4,1,10,Pellet,Left,946,110,81,10,0.52,49,nan
2021/07/09 09:40:41,1.8.1,ClosedEcon_PR1,5,4,1,11,Left,Left,947,110,81,10,nan,nan,0.19
2021/07/09 09:40:43,1.8.1,ClosedEcon_PR1,5,4,1,11,Left,Left,948,110,81,10,nan,nan,0.65
2021/07/09 09:40:45,1.8.1,ClosedEcon_PR1,5,3.99,1,11,Left,Left,949,110,81,10,nan,nan,0.19
2021/07/09 09:40:47,1.8.1,ClosedEcon_PR1,5,3.99,1,11,Left,Left,950,110,81,10,nan,nan,0.03
2021/07/09 09:40:52,1.8.1,ClosedEcon_PR1,5,3.99,1,11,Left,Left,951,110,81,10,nan,nan,0.16
2021/07/09 09:40:55,1.8.1,ClosedEcon_PR1,5,3.99,1,11,Left,Left,952,110,81,10,nan,nan,0.12
2021/07/09 10:08:32,1.8.1,ClosedEcon_PR1,5,3.99,1,11,Left,Left,953,110,81,10,nan,nan,0
2021/07/09 10:08:34,1.8.1,ClosedEcon_PR1,5,3.99,1,11,Left,Left,954,110,81,10,nan,nan,0.08
2021/07/09 10:20:50,1.8.1,ClosedEcon_PR1,5,3.99,1,11,Left,Left,955,110,81,10,nan,nan,0.08
2021/07/09 10:20:51,1.8.1,ClosedEcon_PR1,5,3.99,1,11,Left,Left,956,110,81,10,nan,nan,0.05
2021/07/09 10:20:53,1.8.1,ClosedEcon_PR1,5,3.98,1,11,Left,Left,957,110,81,10,nan,nan,0.16
2021/07/09 10:20:54,1.8.1,ClosedEcon_PR1,5,3.99,1,11,Pellet,Left,957,110,82,11,0.32,2445,nan
2021/07/09 10:21:27,1.8.1,ClosedEcon_PR1,5,3.98,1,12,Left,Left,958,110,82,11,nan,nan,0.28
2021/07/09 10:21:28,1.8.1,ClosedEcon_PR1,5,3.99,1,12,Left,Left,959,110,82,11,nan,nan,0.12
2021/07/09 10:21:29,1.8.1,ClosedEcon_PR1,5,3.99,1,12,Left,Left,960,110,82,11,nan,nan,0
2021/07/09 10:21:47,1.8.1,ClosedEcon_PR1,5,3.99,1,12,Left,Left,961,110,82,11,nan,nan,0.21
2021/07/09 10:21:48,1.8.1,ClosedEcon_PR1,5,3.99,1,12,Left,Left,962,110,82,11,nan,nan,0.2
2021/07/09 10:21:51,1.8.1,ClosedEcon_PR1,5,3.99,1,12,Left,Left,963,110,82,11,nan,nan,0.26
2021/07/09 10:21:53,1.8.1,ClosedEcon_PR1,5,3.98,1,12,Left,Left,964,110,82,11,nan,nan,0.22
2021/07/09 10:21:57,1.8.1,ClosedEcon_PR1,5,3.99,1,12,Left,Left,965,110,82,11,nan,nan,0.25
2021/07/09 10:21:58,1.8.1,ClosedEcon_PR1,5,3.99,1,12,Left,Left,966,110,82,11,nan,nan,0.16
2021/07/09 10:22:00,1.8.1,ClosedEcon_PR1,5,3.99,1,12,Left,Left,967,110,82,11,nan,nan,0.09
2021/07/09 10:22:02,1.8.1,ClosedEcon_PR1,5,3.99,1,12,Left,Left,968,110,82,11,nan,nan,0.11
2021/07/09 10:22:05,1.8.1,ClosedEcon_PR1,5,4,1,12,Left,Left,969,110,82,11,nan,nan,0.11
2021/07/09 10:22:07,1.8.1,ClosedEcon_PR1,5,3.99,1,12,Pellet,Left,969,110,83,12,0.46,73,nan
2021/07/09 11:01:03,1.8.1,ClosedEcon_PR1,5,3.99,1,1,Left,Left,970,110,83,0,nan,nan,0.19
2021/07/09 11:01:05,1.8.1,ClosedEcon_PR1,5,3.99,1,1,Pellet,Left,970,110,84,1,0.65,2338,nan
2021/07/09 11:01:41,1.8.1,ClosedEcon_PR1,5,3.99,1,2,Left,Left,971,110,84,1,nan,nan,0.2
2021/07/09 11:01:43,1.8.1,ClosedEcon_PR1,5,3.99,1,2,Left,Left,972,110,84,1,nan,nan,0.14
2021/07/09 11:01:44,1.8.1,ClosedEcon_PR1,5,3.99,1,2,Pellet,Left,972,110,85,2,0.26,39,nan
2021/07/09 11:02:11,1.8.1,ClosedEcon_PR1,5,3.99,1,3,Left,Left,973,110,85,2,nan,nan,0.17
2021/07/09 11:02:12,1.8.1,ClosedEcon_PR1,5,3.99,1,3,Left,Left,974,110,85,2,nan,nan,0
2021/07/09 11:02:13,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Left,Left,975,110,85,2,nan,nan,0.29
2021/07/09 11:02:14,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Pellet,Left,975,110,86,3,0.13,30,nan
2021/07/09 11:02:47,1.8.1,ClosedEcon_PR1,5,3.99,1,4,Left,Left,976,110,86,3,nan,nan,0.17
2021/07/09 11:02:48,1.8.1,ClosedEcon_PR1,5,3.99,1,4,Left,Left,977,110,86,3,nan,nan,0.21
2021/07/09 11:02:49,1.8.1,ClosedEcon_PR1,5,3.99,1,4,Left,Left,978,110,86,3,nan,nan,0
2021/07/09 11:02:55,1.8.1,ClosedEcon_PR1,5,3.99,1,4,Left,Left,979,110,86,3,nan,nan,0.24
2021/07/09 11:02:58,1.8.1,ClosedEcon_PR1,5,3.99,2,4,Pellet,Left,979,110,87,4,0.59,44,nan
2021/07/09 11:03:34,1.8.1,ClosedEcon_PR1,5,3.98,1,5,Left,Left,980,110,87,4,nan,nan,0.23
2021/07/09 11:03:36,1.8.1,ClosedEcon_PR1,5,3.99,1,5,Left,Left,981,110,87,4,nan,nan,0.18
2021/07/09 11:03:40,1.8.1,ClosedEcon_PR1,5,3.99,1,5,Left,Left,982,110,87,4,nan,nan,0.11
2021/07/09 11:03:42,1.8.1,ClosedEcon_PR1,5,3.99,1,5,Left,Left,983,110,87,4,nan,nan,0.21
2021/07/09 11:03:44,1.8.1,ClosedEcon_PR1,5,3.99,1,5,Left,Left,984,110,87,4,nan,nan,0.14
2021/07/09 11:03:45,1.8.1,ClosedEcon_PR1,5,3.99,1,5,Pellet,Left,984,110,88,5,0.39,47,nan
2021/07/09 11:04:11,1.8.1,ClosedEcon_PR1,5,3.99,1,6,Left,Left,985,110,88,5,nan,nan,0.12
2021/07/09 11:04:13,1.8.1,ClosedEcon_PR1,5,3.99,1,6,Left,Left,986,110,88,5,nan,nan,0.1
2021/07/09 11:04:15,1.8.1,ClosedEcon_PR1,5,3.99,1,6,Left,Left,987,110,88,5,nan,nan,0.12
2021/07/09 11:04:20,1.8.1,ClosedEcon_PR1,5,3.99,1,6,Left,Left,988,110,88,5,nan,nan,0.14
2021/07/09 11:04:22,1.8.1,ClosedEcon_PR1,5,3.99,1,6,Left,Left,989,110,88,5,nan,nan,0.14
2021/07/09 11:04:28,1.8.1,ClosedEcon_PR1,5,3.98,1,6,Left,Left,990,110,88,5,nan,nan,0.22
2021/07/09 11:04:29,1.8.1,ClosedEcon_PR1,5,3.99,1,6,Pellet,Left,990,110,89,6,0.26,44,nan
2021/07/09 11:26:21,1.8.1,ClosedEcon_PR1,5,3.99,1,7,Left,Left,991,110,89,6,nan,nan,0.02
2021/07/09 11:26:22,1.8.1,ClosedEcon_PR1,5,3.99,1,7,Left,Left,992,110,89,6,nan,nan,0.08
2021/07/09 11:26:24,1.8.1,ClosedEcon_PR1,5,3.98,1,7,Left,Left,993,110,89,6,nan,nan,0.17
2021/07/09 12:13:00,1.8.1,ClosedEcon_PR1,5,3.99,1,1,Left,Left,994,110,89,0,nan,nan,0
2021/07/09 12:13:01,1.8.1,ClosedEcon_PR1,5,3.99,1,1,Pellet,Left,994,110,90,1,0.52,4112,nan
2021/07/09 12:13:27,1.8.1,ClosedEcon_PR1,5,4,1,2,Left,Left,995,110,90,1,nan,nan,0.17
2021/07/09 12:13:28,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Left,Left,996,110,90,1,nan,nan,0.17
2021/07/09 12:13:30,1.8.1,ClosedEcon_PR1,5,3.99,1,2,Pellet,Left,996,110,91,2,0.33,29,nan
2021/07/09 12:13:56,1.8.1,ClosedEcon_PR1,5,3.99,1,3,Left,Left,997,110,91,2,nan,nan,0.06
2021/07/09 12:13:57,1.8.1,ClosedEcon_PR1,5,3.99,1,3,Left,Left,998,110,91,2,nan,nan,0.09
2021/07/09 12:13:58,1.8.1,ClosedEcon_PR1,5,3.99,1,3,Left,Left,999,110,91,2,nan,nan,0.1
2021/07/09 12:14:00,1.8.1,ClosedEcon_PR1,5,3.99,1,3,Pellet,Left,999,110,92,3,0.39,29,nan
2021/07/09 13:25:05,1.8.1,ClosedEcon_PR1,5,3.98,1,1,Left,Left,1000,110,92,0,nan,nan,0.17
2021/07/09 13:25:06,1.8.1,ClosedEcon_PR1,5,3.99,1,1,Pellet,Left,1000,110,93,1,0.66,4267,nan
2021/07/09 13:25:50,1.8.1,ClosedEcon_PR1,5,3.99,1,2,Left,Left,1001,110,93,1,nan,nan,0.09
2021/07/09 13:25:51,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Left,Left,1002,110,93,1,nan,nan,0.09
2021/07/09 13:25:53,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Pellet,Left,1002,110,94,2,0.79,47,nan
2021/07/09 13:26:31,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Left,Left,1003,110,94,2,nan,nan,0.18
2021/07/09 13:26:36,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Left,Left,1004,110,94,2,nan,nan,0.19
2021/07/09 13:26:38,1.8.1,ClosedEcon_PR1,5,3.99,1,3,Left,Left,1005,110,94,2,nan,nan,0.19
2021/07/09 13:26:39,1.8.1,ClosedEcon_PR1,5,3.99,1,3,Pellet,Left,1005,110,95,3,0.98,46,nan
2021/07/09 14:48:39,1.8.1,ClosedEcon_PR1,5,3.98,1,1,Left,Left,1006,110,95,0,nan,nan,0.02
2021/07/09 14:48:41,1.8.1,ClosedEcon_PR1,5,3.98,1,1,Pellet,Left,1006,110,96,1,0.46,4922,nan
2021/07/09 14:51:02,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Left,Left,1007,110,96,1,nan,nan,0.06
2021/07/09 14:51:03,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Left,Left,1008,110,96,1,nan,nan,0.17
2021/07/09 14:51:04,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Pellet,Left,1008,110,97,2,0.39,143,nan
2021/07/09 14:51:59,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Left,Left,1009,110,97,2,nan,nan,0.15
2021/07/09 14:52:00,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Left,Left,1010,110,97,2,nan,nan,0.07
2021/07/09 14:52:06,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Left,Left,1011,110,97,2,nan,nan,0.16
2021/07/09 14:52:07,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Pellet,Left,1011,110,98,3,0.79,63,nan
2021/07/09 15:36:00,1.8.1,ClosedEcon_PR1,5,3.98,1,1,Left,Left,1012,110,98,0,nan,nan,0.07
2021/07/09 15:36:02,1.8.1,ClosedEcon_PR1,5,3.98,1,1,Pellet,Left,1012,110,99,1,0.72,2635,nan
2021/07/09 16:05:50,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Left,Left,1013,110,99,1,nan,nan,0.08
2021/07/09 16:36:19,1.8.1,ClosedEcon_PR1,5,3.98,1,1,Left,Left,1014,110,99,0,nan,nan,0.1
2021/07/09 16:36:20,1.8.1,ClosedEcon_PR1,5,3.98,1,1,Pellet,Left,1014,110,100,1,0.66,3618,nan
2021/07/09 16:37:09,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Left,Left,1015,110,100,1,nan,nan,0.03
2021/07/09 16:37:10,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Left,Left,1016,110,100,1,nan,nan,0.13
2021/07/09 16:37:11,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Pellet,Left,1016,110,101,2,0.72,51,nan
2021/07/09 16:37:35,1.8.1,ClosedEcon_PR1,5,3.97,1,3,Left,Left,1017,110,101,2,nan,nan,0.06
2021/07/09 16:37:36,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Left,Left,1018,110,101,2,nan,nan,0.02
2021/07/09 16:37:38,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Left,Left,1019,110,101,2,nan,nan,0.1
2021/07/09 16:37:39,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Pellet,Left,1019,110,102,3,0.26,28,nan
2021/07/09 16:38:00,1.8.1,ClosedEcon_PR1,5,3.98,1,4,Left,Left,1020,110,102,3,nan,nan,0.11
2021/07/09 16:38:01,1.8.1,ClosedEcon_PR1,5,3.98,1,4,Left,Left,1021,110,102,3,nan,nan,0.12
2021/07/09 16:38:02,1.8.1,ClosedEcon_PR1,5,3.98,1,4,Left,Left,1022,110,102,3,nan,nan,0.03
2021/07/09 16:38:03,1.8.1,ClosedEcon_PR1,5,3.98,1,4,Left,Left,1023,110,102,3,nan,nan,0.07
2021/07/09 16:38:04,1.8.1,ClosedEcon_PR1,5,3.98,1,4,Pellet,Left,1023,110,103,4,0.33,25,nan
2021/07/09 16:38:25,1.8.1,ClosedEcon_PR1,5,3.98,1,5,Left,Left,1024,110,103,4,nan,nan,0.02
2021/07/09 16:38:28,1.8.1,ClosedEcon_PR1,5,3.98,1,5,Left,Left,1025,110,103,4,nan,nan,0.06
2021/07/09 16:38:43,1.8.1,ClosedEcon_PR1,5,3.98,1,5,Left,Left,1026,110,103,4,nan,nan,0.14
2021/07/09 16:38:45,1.8.1,ClosedEcon_PR1,5,3.98,1,5,Left,Left,1027,110,103,4,nan,nan,0.13
2021/07/09 16:38:46,1.8.1,ClosedEcon_PR1,5,3.98,1,5,Left,Left,1028,110,103,4,nan,nan,0.09
2021/07/09 16:38:48,1.8.1,ClosedEcon_PR1,5,3.98,1,5,Pellet,Left,1028,110,104,5,0.52,44,nan
2021/07/09 17:31:08,1.8.1,ClosedEcon_PR1,5,3.98,1,1,Left,Left,1029,110,104,0,nan,nan,0.22
2021/07/09 17:31:10,1.8.1,ClosedEcon_PR1,5,3.98,1,1,Pellet,Left,1029,110,105,1,1.71,3142,nan
2021/07/09 17:33:42,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Left,Left,1030,110,105,1,nan,nan,0.11
2021/07/09 17:33:45,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Left,Left,1031,110,105,1,nan,nan,0.1
2021/07/09 17:33:47,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Pellet,Left,1031,110,106,2,0.66,157,nan
2021/07/09 17:34:07,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Left,Left,1032,110,106,2,nan,nan,0.02
2021/07/09 17:34:10,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Left,Left,1033,110,106,2,nan,nan,0.08
2021/07/09 17:34:12,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Left,Left,1034,110,106,2,nan,nan,0.09
2021/07/09 17:34:13,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Pellet,Left,1034,110,107,3,0.79,26,nan
2021/07/09 17:34:38,1.8.1,ClosedEcon_PR1,5,3.98,1,4,Left,Left,1035,110,107,3,nan,nan,0
2021/07/09 17:34:50,1.8.1,ClosedEcon_PR1,5,3.98,1,4,Left,Left,1036,110,107,3,nan,nan,0.09
2021/07/09 17:36:58,1.8.1,ClosedEcon_PR1,5,3.98,1,4,Left,Left,1037,110,107,3,nan,nan,0.17
2021/07/09 17:39:36,1.8.1,ClosedEcon_PR1,5,3.98,1,4,Right,Left,1037,111,107,3,nan,nan,0.09
2021/07/09 18:21:02,1.8.1,ClosedEcon_PR1,5,3.98,1,1,Left,Left,1038,111,107,0,nan,nan,0.19
2021/07/09 18:21:03,1.8.1,ClosedEcon_PR1,5,3.98,2,1,Pellet,Left,1038,111,108,1,0.52,2810,nan
2021/07/09 18:22:08,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Left,Left,1039,111,108,1,nan,nan,0.03
2021/07/09 18:22:09,1.8.1,ClosedEcon_PR1,5,3.98,1,2,Left,Left,1040,111,108,1,nan,nan,0.11
2021/07/09 18:22:11,1.8.1,ClosedEcon_PR1,5,3.97,1,2,Pellet,Left,1040,111,109,2,0.99,68,nan
2021/07/09 18:22:43,1.8.1,ClosedEcon_PR1,5,3.97,1,3,Left,Left,1041,111,109,2,nan,nan,0.11
2021/07/09 18:22:44,1.8.1,ClosedEcon_PR1,5,3.97,1,3,Left,Left,1042,111,109,2,nan,nan,0.17
2021/07/09 18:22:48,1.8.1,ClosedEcon_PR1,5,3.98,1,3,Left,Left,1043,111,109,2,nan,nan,0.28
2021/07/09 18:22:50,1.8.1,ClosedEcon_PR1,5,3.97,1,3,Pellet,Left,1043,111,110,3,0.59,39,nan
2021/07/09 18:49:29,1.8.1,ClosedEcon_PR1,5,3.97,1,4,Left,Left,1044,111,110,3,nan,nan,0.14
2021/07/09 18:49:31,1.8.1,ClosedEcon_PR1,5,3.98,1,4,Left,Left,1045,111,110,3,nan,nan,0.13
2021/07/09 18:49:32,1.8.1,ClosedEcon_PR1,5,3.97,1,4,Left,Left,1046,111,110,3,nan,nan,0.07
2021/07/09 18:49:33,1.8.1,ClosedEcon_PR1,5,3.98,1,4,Left,Left,1047,111,110,3,nan,nan,0.09
2021/07/09 18:49:34,1.8.1,ClosedEcon_PR1,5,3.98,1,4,Pellet,Left,1047,111,111,4,0.39,1604,nan
2021/07/09 18:50:17,1.8.1,ClosedEcon_PR1,5,3.98,1,5,Left,Left,1048,111,111,4,nan,nan,0.01
2021/07/09 18:50:18,1.8.1,ClosedEcon_PR1,5,3.98,1,5,Left,Left,1049,111,111,4,nan,nan,0.06
